ProjectId,ProjectNumber,ProjectName,ProjectCreatedOn,ProjectStatus,FacilityName,City,County,TypeOfWork,EstimatedCost,DataVersionId,EstimatedStartDate,EstimatedEndDate
8a9c8ec4-fa8a-43b3-8bf5-b1fc1885f643,EABPRJB0813509,A REMODEL FOR BUCYRUS INTERNATIONAL,2010-07-07T00:00:00,3007,DENISON FACILITY,443,2091,9002,2700000.0,900002,2010-07-01T00:00:00,2011-03-28T00:00:00
b239c193-ca2f-4852-9a3e-4e2cd72d7d95,EABPRJB0813168,ADA REMODEL,2010-06-29T00:00:00,3007,GREATER TECOMA HEALTH CLINIC,443,2091,9002,54000.0,900002,2010-06-01T00:00:00,2010-08-01T00:00:00
5c9a741b-13df-4664-8ec9-638eb0a7c17b,EABPRJB0812948,S&S HIGH SCHOOL ADDITION,2010-06-24T00:00:00,3009,S&S HIGH SCHOOL,1524,2091,9001,1500000.0,900002,2010-06-01T00:00:00,2011-04-01T00:00:00
f07e6ebe-e66b-449d-975e-620096dcc2ce,EABPRJB0812944,S&S ELEMENTARY SCHOOL ADDITION/RENOVA,2010-06-24T00:00:00,3007,S&S ELEMENTARY SCHOOL,1645,2091,9003,4000000.0,900002,2010-06-01T00:00:00,2011-04-01T00:00:00
15dade4d-e532-4e75-92e1-8770701c433b,EABPRJB0812951,S&S MIDDLE SCHOOL RENOVATIONS,2010-06-24T00:00:00,3007,S&S MIDDLE SCHOOL,1524,2091,9002,435000.0,900002,2010-06-01T00:00:00,2011-04-01T00:00:00
7b32720b-0106-4754-91e0-076d707b3b63,EABPRJB0812848,LANDMARK BANK DENISON,2010-06-22T00:00:00,3007,LANDMARK BANK,443,2091,9001,1600000.0,900002,2010-07-01T00:00:00,2011-04-01T00:00:00
7f709be4-0486-46b1-a990-ef10d655759d,EABPRJB0811533,ADDITION TO BOB UTTER FORD,2010-05-25T00:00:00,3007,BOB UTTER FORD,1607,2091,9003,200000.0,900002,2010-06-01T00:00:00,2010-10-01T00:00:00
de8d2f73-ddd7-4e96-a4cd-c374b44c7fd0,EABPRJB0000850,CSJ 0705-01-023,2010-04-09T00:00:00,3007,HWY SH91,443,2091,9001,794030.0,900002,2010-06-01T00:00:00,1900-01-01T00:00:00
f8196598-1ef6-48d4-9111-34e508501e5d,EABPRJB0809263,CUTTING HORSE GRILL,2010-04-07T00:00:00,3007,CUTTING HORSE GRILL & GIFTS,1787,2091,9002,75000.0,900002,2010-04-01T00:00:00,2010-06-01T00:00:00
837f449a-a6f3-479c-aade-390f1a6569fb,EABPRJB0807560,NAPOLIS PIZZA & RESTAURANT,2010-03-01T00:00:00,3007,NAPOLIS PIZZA & RESTAURANT,1392,2091,9002,60000.0,900002,2010-03-01T00:00:00,2010-05-01T00:00:00
4c0d24bd-886e-4e3f-b212-13ef83deaa88,EABPRJB0807324,"PALIO PIZZA SHERMAN, TEXAS",2010-02-24T00:00:00,3007,SHERMAN TOWN CENTER,1607,2091,9002,130000.0,900002,2010-03-01T00:00:00,2010-06-01T00:00:00
fc7a65af-3fdb-47a0-871f-4babc6c16fd2,EABPRJB0806724,THE TRADITIONS AT LAUREL CREEK,2010-02-10T00:00:00,3007,THE TRADITIONS AT LAUREL CREEK,1607,2091,9002,100000.0,900002,2010-02-01T00:00:00,2010-06-01T00:00:00
06ec896c-20fd-46d0-beff-ed8039858ec0,EABPRJB0806216,BEACON HILL,2010-01-28T00:00:00,3007,BEACON HILL,443,2091,9001,7200000.0,900002,2010-03-01T00:00:00,2011-03-01T00:00:00
c746e09a-16d0-4785-b3f5-c677a480b826,EABPRJB0806060,INTERIOR RENOVATIONS TO MORRISON WING,2010-01-25T00:00:00,3001,HILLTOP HAVEN HEALTH CARE CENTER,709,2091,9002,250000.0,900002,2010-02-01T00:00:00,2010-09-30T00:00:00
34689299-ab9e-4a5c-a2cc-8cce01be8a94,EABPRJB0805942,"T1861 SHERMAN, TX",2010-01-22T00:00:00,3007,TARGET,1607,2091,9002,650000.0,900002,2010-04-01T00:00:00,2010-07-01T00:00:00
00d90c4d-b6b9-400b-b870-22ee06cf4139,EABPRJB0000740,TAPS ADDITION,2010-01-20T00:00:00,3007,TAPS,1607,2091,9003,150000.0,900002,2010-01-01T00:00:00,2010-06-01T00:00:00
07931e57-7f7e-40fc-bd4e-5a8c1b03acf3,EABPRJB0805714,WISD BUS PARKING LOT,2010-01-18T00:00:00,3007,WISD BUS PARKING LOT,1872,2091,9001,325000.0,900002,2010-03-01T00:00:00,2010-07-01T00:00:00
f04da778-760f-410d-b453-facebfceeb7b,EABPRJB0805350,TRANSPORTATION & GROUNDS BLDG. PH IV,2010-01-07T00:00:00,3007,SHERMAN ISD TRANSPORTATION & GROUNDS,1607,2091,9001,1000000.0,900002,2010-02-01T00:00:00,2010-06-01T00:00:00
e531879c-f512-47a7-a1c3-2b66d4a1ba0a,EABPRJB0805200,OLD NAVY # 3793,2010-01-04T00:00:00,3007,SHERMAN TOWN CENTER,1607,2091,9002,502451.0,900002,2010-01-01T00:00:00,2010-04-01T00:00:00
d1a16123-f7ab-4f07-80b9-14b19367da53,EABPRJB0804682,THE TRADITIONS AT LAUREL CREEK,2009-12-17T00:00:00,3007,THE TRADITIONS AT LAUREL CREEK,1607,2091,9002,400000.0,900002,2010-01-01T00:00:00,2010-12-01T00:00:00
89523525-685d-4929-b8fc-17bc00b48d8d,EABPRJB0000599,NEW HOSPITAL ADDITION,2009-10-23T00:00:00,3007,HERITAGE PARK SURGICAL HOSPITAL,1607,2091,9003,8000000.0,900002,2009-11-01T00:00:00,2010-11-01T00:00:00
812160c0-2d29-40f1-9e03-dd030c8dd844,EABPRJB0802260,FIRST NATIONAL BANK OF BELLS/SAVOY,2009-10-22T00:00:00,3007,MODULAR FACILITY,126,2091,9001,325000.0,900002,2009-11-01T00:00:00,2010-03-01T00:00:00
cbdc5f47-9c34-47c7-bf8f-5fb41f6cc2b2,EABPRJB0802214,WASHINGTON STEET RECONSTRUCTION,2009-10-21T00:00:00,3007,WASHINGTON STEET,1607,2091,9002,2500000.0,900002,2010-05-01T00:00:00,2012-01-31T00:00:00
8f1b4c6c-9a8e-42fd-ac90-539168ba518c,EABPRJB0801290,"SHOPS AT SOUTHGATE, PHASE I",2009-10-01T00:00:00,3007,"SHOPS AT SOUTHGATE, PHASE I",443,2091,9001,700000.0,900002,2009-11-01T00:00:00,2013-06-30T00:00:00
1d7a79f9-659f-472d-b002-1b63e1012c17,EABPRJB0800325,BARKER INVESTMENTS,2009-09-08T00:00:00,3007,OVERLAND OFFICES,1607,2091,9003,64500.0,900002,2009-09-01T00:00:00,2009-12-01T00:00:00
53b97d02-250c-45cc-aedc-4e54abd8db2f,EABPRJA9815126,REBA'S RANCH HOUSE,2009-07-16T00:00:00,3007,REBA'S RANCH HOUSE,443,2091,9001,2500000.0,900002,2009-08-01T00:00:00,2010-03-01T00:00:00
facbb471-d1ad-4912-b8e2-9a1815db75ce,EABPRJA9814800,DENTURES & DENTAL,2009-07-09T00:00:00,3007,EISENHOWER BUSINESS CENTER,443,2091,9002,200000.0,900002,2009-07-01T00:00:00,2009-09-01T00:00:00
0c221988-0c58-46ea-929c-206a1312caee,EABPRJA9813519,ADMINISTRATION SERVICE CENTER (PHASE 3),2009-06-09T00:00:00,3007,SHERMAN ISD - ADMIN. SERV. CTR (PHASE 3),1607,2091,9001,11600000.0,900002,2009-07-01T00:00:00,2010-08-01T00:00:00
7ea55642-4b78-40d8-b060-2e0ead499a5c,EABPRJA9813463,ADDITION TO HOME HOSPICE OF GRAYSON CO.,2009-06-09T00:00:00,3007,HOME HOSPICE,1607,2091,9003,1200000.0,900002,2009-07-01T00:00:00,2010-07-01T00:00:00
5030d79f-077b-439f-ad69-41320359b316,EABPRJA9812831,GENERAL REMODEL,2009-05-27T00:00:00,3007,WALMART SUPERCENTER NO. 0947,1607,2091,9002,927652.0,900002,2009-08-01T00:00:00,2009-10-01T00:00:00
51b3aa45-3c0c-43ed-93bc-c54a51b56cee,EABPRJA9812703,SLC/LRC CONNECTOR,2009-05-22T00:00:00,3007,STUDENT LIFE AND LEARNING RESOURCE CTR,443,2091,9001,1750000.0,900002,2009-06-01T00:00:00,2010-01-01T00:00:00
b5398a47-c436-4f3f-a34d-59e9401f4075,EABPRJA9811483,SAM'S CLUB # 6350 RENOVATION,2009-04-27T00:00:00,3007,SAM'S CLUB # 6350,1607,2091,9002,2800000.0,900002,2009-10-01T00:00:00,2010-02-01T00:00:00
51fc0bea-dc01-483e-b4c0-d81d55b9aa6d,EABPRJA9811308,DENISON ISD ADA UPGRADES AND RENOVATIONS,2009-04-23T00:00:00,3007,B. MCDANIEL MIDDLE SCHOOL,443,2091,9002,60000.0,900002,2009-06-01T00:00:00,2009-09-01T00:00:00
0173d554-683d-4aa1-ac64-b0089ff71f4a,EABPRJA9811254,DENISON ISD ADA UPGRADES AND RENOVATIONS,2009-04-22T00:00:00,3007,DENISON HIGH SCHOOL,443,2091,9002,250000.0,900002,2009-06-01T00:00:00,2009-09-01T00:00:00
3c7f4b3a-14af-4449-ad7f-4d534f396e93,EABPRJA9811262,DENISON ISD ADA UPGRADES AND RENOVATIONS,2009-04-22T00:00:00,3007,LAMAR ELEMENTARY SCHOOL,443,2091,9002,60000.0,900002,2009-06-01T00:00:00,2009-09-01T00:00:00
cf2a2f3c-b4dc-414b-a68c-2608045df2c8,EABPRJA9811257,DENISON ISD ADA UPGRADES AND RENOVATIONS,2009-04-22T00:00:00,3007,SAM HOUSTON ELEMENTARY SCHOOL,443,2091,9002,60000.0,900002,2009-06-01T00:00:00,2009-09-01T00:00:00
82708679-03aa-435f-81c9-0597dc026890,EABPRJA9000240,OPERATING ROOMS FIT-OUT,2009-03-10T00:00:00,3007,HERITAGE PARK SURGERY CENTER,1607,2091,9002,139000.0,900002,2009-03-01T00:00:00,2009-05-01T00:00:00
dbe46cde-26ab-4ef9-aee3-f6a8124b8f7c,EABPRJA9809075,CANYON CREEK DRIVE EXTENSION,2009-03-05T00:00:00,3007,CANYON CREEK DRIVE,1607,2091,9001,825000.0,900002,2009-03-01T00:00:00,2009-07-01T00:00:00
ec012af1-3c6f-4688-9ec6-7a2d961e6d78,EABPRJA9808122,WHOLESALE ELECTRIC WAREHOUSE,2009-02-12T00:00:00,3007,WHOLESALE ELECTRIC WAREHOUSE,1607,2091,9003,124605.0,900002,2009-02-01T00:00:00,2009-05-01T00:00:00
876e1ea0-16c5-4986-b4aa-0336b803681c,EABPRJA9807664,GRAYSON COUNTY COLLEGE SPORTS & REC CTR,2009-02-03T00:00:00,3007,GRAYSON COUNTY COLLEGE SPORTS & REC CTR,443,2091,9003,3000000.0,900002,2009-03-01T00:00:00,2010-01-01T00:00:00
db76e6d0-9de4-424a-a4f0-e0d0b8a03235,EABPRJA9806914,WHISTLE STOP CAFE,2009-01-16T00:00:00,3007,WHISTLE STOP CAFE,1787,2091,9002,180000.0,900002,2009-02-01T00:00:00,2009-05-01T00:00:00
d120d8b8-c8c2-41d2-8850-11a0a763de45,EABPRJA9806829,GRAYSON COLLEGE CAREER & TECHNOLOGY CTR,2009-01-15T00:00:00,3007,GCC CAREER & TECHNOLOGY CENTER,443,2091,9001,8600000.0,900002,2009-03-01T00:00:00,2009-12-01T00:00:00
89dee622-3128-4dbc-8c04-a91b9c197a42,EABPRJA9806780,OVERLAND OFFICE PARK,2009-01-14T00:00:00,3007,OVERLAND 1,1607,2091,9001,480000.0,900002,2009-01-01T00:00:00,2009-05-01T00:00:00
42be03db-5448-4f2d-b30f-103a4674d840,EABPRJA9806569,MCDONALDS #26431,2009-01-09T00:00:00,3007,MCDONALDS #26431,1787,2091,9002,55000.0,900002,2009-01-01T00:00:00,2009-02-01T00:00:00
165f8b37-159e-4c2d-ac37-6a41dfa0c5b4,EABPRJA9806333,MCDONALDS #28218,2009-01-05T00:00:00,3007,MCDONALDS #28218,1871,2091,9002,55000.0,900002,2009-01-01T00:00:00,2009-02-01T00:00:00
10a82f00-aea7-4844-afef-c3730faf8b68,EABPRJA9805847,PARK AVENUE CHURCH OF CHRIST,2008-12-18T00:00:00,3007,FAMILY LIFE CENTER,443,2091,9001,2000000.0,900002,2009-02-01T00:00:00,2009-10-01T00:00:00
db9c55ac-dc1f-401c-ae4a-fe088bed0c68,EABPRJA9805091,MCDONALDS #10569,2008-12-04T00:00:00,3007,MCDONALDS #10569,443,2091,9002,55000.0,900002,2008-12-01T00:00:00,2009-01-01T00:00:00
85eb8ecc-3b27-4bc8-834e-4916c87e3059,EABPRJA9805103,MCDONALDS #2456,2008-12-04T00:00:00,3007,MCDONALDS #2456,1607,2091,9002,55000.0,900002,2008-12-01T00:00:00,2009-01-01T00:00:00
bb4f1f6f-b169-430d-89a9-1327b5ccf7ca,EABPRJA9805079,DR. BEAN,2008-12-04T00:00:00,3007,OVERLAND OFFICE PARK,1607,2091,9003,120000.0,900002,2008-12-01T00:00:00,2009-04-01T00:00:00
c009d905-e6c6-449f-a580-d90f4ec7ff5d,EABPRJA9804546,SOUTHSIDE BAPTIST CHURCH,2008-11-21T00:00:00,3007,SOUTHSIDE BAPTIST CHURCH,443,2091,9001,4500000.0,900002,2008-12-01T00:00:00,2010-04-01T00:00:00
1c01b6ae-17a2-49e0-82bc-62d90df021bf,EABPRJA9804306,GRAYSON COUNTY COLLEGE ARTS & COMM BLDG,2008-11-17T00:00:00,3007,ARTS & COMMUNICATION BUILDING ADD & RENV,443,2091,9003,11400000.0,900002,2008-12-01T00:00:00,2009-12-01T00:00:00
9eb73cdf-6275-4838-b211-5d8aba4a2758,EABPRJA9804241,THE CLUB HOUSE AT ROCK CREEK RESORT,2008-11-16T00:00:00,3007,CLUB HOUSE,679,2091,9001,1500000.0,900002,2008-11-01T00:00:00,2011-03-31T00:00:00
03646236-da5b-499c-9ab7-87e8d66ab56a,EABPRJA9803865,BSA - JAMES RAY HALL,2008-11-07T00:00:00,3007,JAMES RAY HALL,1392,2091,9001,1300000.0,900002,2008-12-01T00:00:00,2009-07-01T00:00:00
0219fe6d-66f5-47ef-b601-d6bff362c019,EABPRJA9802991,PARKSIDE BAPTIST CHURCH FAMILY LIFE CTR,2008-10-23T00:00:00,3007,PARKSIDE BAPTIST CHURCH,443,2091,9003,5200000.0,900002,2009-01-01T00:00:00,2009-11-01T00:00:00
87b15db1-430e-4397-990f-6e0e2b151519,EABPRJA9803012,GRAYSON BIBLE CHURCH FAMILY LIFE CENTER,2008-10-23T00:00:00,3007,GRAYSON BIBLE CHURCH FAMILY LIFE CENTER,1607,2091,9001,750000.0,900002,2008-11-01T00:00:00,2009-06-01T00:00:00
01e07c57-f626-4ed7-8a1c-16884a4cee62,EABPRJA9000040,CENTER STREET PARK,2008-10-23T00:00:00,3007,CENTER STREET PARK,1607,2091,9001,1300000.0,900002,2008-12-01T00:00:00,2009-07-01T00:00:00
47fbb675-0840-4ddc-9314-83fcac44cd12,EABPRJA9802571,TEXAS DEPT. OF FAMILY & PROTECTIVE SERVI,2008-10-16T00:00:00,3007,TEXAS DEPT. OF FAMILY & PROTECTIVE SERVI,1607,2091,9003,49999.0,900002,2008-10-01T00:00:00,2009-01-01T00:00:00
4e08e16f-e995-4665-bf86-97247ba87251,EABPRJA9802426,STROKES BASEBALL ACADEMY,2008-10-14T00:00:00,3007,STROKES BASEBALL ACADEMY,1607,2091,9002,180000.0,900002,2008-10-01T00:00:00,2009-03-01T00:00:00
20326d31-b024-4f43-97d7-1f9cd32be2f6,EABPRJA9802442,STROKES BASEBALL ACADEMY,2008-10-14T00:00:00,3007,STROKES BASEBALL ACADEMY,1607,2091,9002,180000.0,900002,2008-10-01T00:00:00,2009-03-01T00:00:00
078cd6db-04b3-41db-9d79-118b1d357677,EABPRJA9802151,STUDENT LIFE CENTER,2008-10-08T00:00:00,3007,GRAYSON COUNTY COLLEGE,443,2091,9006,4849454.0,900002,2008-11-01T00:00:00,2009-08-01T00:00:00
9ba39ce9-7181-45af-8002-4d4e841311c8,EABPRJA9802155,LEARNING RESOURCE CENTER RENOVATION,2008-10-08T00:00:00,3007,GRAYSON COUNTY COLLEGE,443,2091,9006,2347248.0,900002,2008-11-01T00:00:00,2009-08-01T00:00:00
e4792ec6-c63a-4227-aa82-7df976289ded,EABPRJA9800964,FIRESTONE SHERMAN,2008-09-18T00:00:00,3007,FIRESTONE COMPLETE AUTO CARE,1607,2091,9001,950000.0,900002,2008-11-01T00:00:00,2009-04-01T00:00:00
4d2284f1-7b83-43ea-992d-1bb1e05a71a8,EABPRJA9800897,SONIC DRIVE IN # 5232,2008-09-17T00:00:00,3007,SONIC DRIVE IN,1607,2091,9006,140000.0,900002,2008-10-01T00:00:00,2009-12-01T00:00:00
df1aa587-c82a-463a-8c17-1b45fed04847,EABPRJA8000240,STATE LEASE #7135 - HHSC,2008-05-14T00:00:00,3007,STATE LEASE #7135 - HHSC,1607,2091,9999,0.0,900002,1900-01-01T00:00:00,1992-03-01T00:00:00
73f0375d-171d-4e9a-87ea-f52693dc2362,EABPRJA1000366,STATE LEASE #10010 - DFPS,2000-10-04T00:00:00,3007,STATE LEASE #10010 - DFPS,1607,2091,9999,400000.0,900002,1900-01-01T00:00:00,2001-07-01T00:00:00
d154e812-1a6a-438b-80ea-299e12586aa2,EABPRJ99009235,LEASE SENATOR TOM HAYWOOD,1999-07-13T00:00:00,3007,SHER-DEN MALL BLDG,1607,2091,9999,0.0,900002,1900-01-01T00:00:00,1999-01-01T00:00:00
5df4eeef-780b-4b27-a233-36645cec9374,EABPRJ99005305,LEASE NO 324-1400-E3B-DENISON,1999-03-11T00:00:00,3008,MORTON PLAZA,443,2091,9999,0.0,900002,1900-01-01T00:00:00,1999-09-01T00:00:00
01b40d71-97f4-46a2-a711-0783f11348e7,EABPRJB8803963,NEW STUDENT SUCCESS AND SVCS BLDG,2017-10-31T00:00:00,3009,GRASYON COLLEGE,443,2091,9001,4800000.0,900002,2017-12-01T00:00:00,2018-08-01T00:00:00
dd155203-5909-46f3-8503-cef2a8980d85,EABPRJB8802687,VSTAR WAREHOUSE,2017-10-12T00:00:00,3007,VSTAR WAREHOUSE,1607,2091,9001,250000.0,900002,2017-11-01T00:00:00,2018-02-01T00:00:00
4758ed54-3961-4862-91ef-5b579c8f953f,EABPRJB8801143,APARTMENTS FOR RICK OWENS,2017-09-20T00:00:00,3008,RICK OWENS BUILDING,1607,2091,9002,240000.0,900002,2017-10-01T00:00:00,2018-01-01T00:00:00
3b279902-1864-4749-a686-bea9c2a4a64c,EABPRJB8800789,FIVE STAR STORAGE DENISON,2017-09-14T00:00:00,3001,FIVE STAR STORAGE,443,2091,9001,950000.0,900002,2017-11-01T00:00:00,2018-06-01T00:00:00
e1aa1e3c-2055-40a9-883b-3b52abaa8545,EABPRJB8800134,CIGNA BUILDING REHAB,2017-09-05T00:00:00,3007,GATEWAY VILLAGE PROFESSIONAL BUILDING,443,2091,9002,305000.0,900002,2017-09-01T00:00:00,2017-12-01T00:00:00
445f5ca2-ed43-4377-8ad9-8c1d35b0bb8e,EABPRJB7823949,CINEMARK - 0339 SHERMAN TX,2017-08-24T00:00:00,3007,CINEMARK - 0339 SHERMAN TX,1607,2091,9002,80000.0,900002,2017-10-01T00:00:00,2018-02-11T00:00:00
06c5db2d-a5cd-471a-9d53-1afb1f1f80b2,EABPRJB7823694,WALMART FRONT END TRANSFORMATION,2017-08-21T00:00:00,3007,WALMART,443,2091,9002,50000.0,900002,2017-11-01T00:00:00,2017-11-01T00:00:00
e74fb065-8b55-44c7-9afb-80033e8a0372,EABPRJB7823358,RETAIL REMODEL FOR SHERMAN STORAGE 1,2017-08-16T00:00:00,3007,BUDGET STORAGE,1607,2091,9002,80000.0,900002,2017-08-01T00:00:00,2017-10-01T00:00:00
5e05ed97-912a-4aa7-b0a8-569fc69ec3c2,EABPRJB7823270,WALMART STORE #0947 AJAX PROJECT,2017-08-15T00:00:00,3007,WALMART,1607,2091,9003,825000.0,900002,2017-09-01T00:00:00,2018-04-30T00:00:00
13402ea0-c699-4680-8b93-37a5d014dde9,EABPRJB7823112,#147 WAL-MART - OGP,2017-08-11T00:00:00,3007,#147 WAL-MART,443,2091,9002,116000.0,900002,2017-11-01T00:00:00,2018-03-01T00:00:00
8cf72b92-d067-441c-b094-f604cf926085,EABPRJB7823035,INVESTCOR DENISON,2017-08-10T00:00:00,3001,ASSISTED LIVING AND MEMORY CARE,443,2091,9001,9000000.0,900002,2017-09-01T00:00:00,2018-12-01T00:00:00
e637c95b-61bd-4525-bf68-ce81ed4a72f9,EABPRJB7822878,FIVE AND DIME SHOP,2017-08-08T00:00:00,3008,FIVE AND DIME CERTIFIED SALES,1607,2091,9001,200000.0,900002,2017-08-01T00:00:00,2017-12-01T00:00:00
ba35635a-fd21-41b3-b9c7-d7cb73232880,EABPRJB7822823,NEW OFFICE,2017-08-08T00:00:00,3007,LVC OFFICE,1607,2091,9001,110000.0,900002,2017-09-01T00:00:00,2018-03-01T00:00:00
be23ee38-5cc8-4f4e-837e-680dca023634,EABPRJB7822872,LACORE NUTRACEUTICALS,2017-08-08T00:00:00,3009,LACORE NUTRACEUTICALS,1787,2091,9002,1500000.0,900002,2017-09-01T00:00:00,2018-06-01T00:00:00
1ecc3d57-3805-4a0f-b450-c5094e808141,EABPRJB7822758,GRAYSON COLLEGE | NEW DORMITORY,2017-08-07T00:00:00,3007,GRAYSON COLLEGE  NEW DORMITORY,443,2091,9001,5100000.0,900002,2017-08-01T00:00:00,2018-08-01T00:00:00
6b6384c2-c6c9-41c6-b608-b881e39ac7b1,EABPRJB7822698,MRI RENOVATION,2017-08-05T00:00:00,3007,TEXOMA MEDICAL CENTER,443,2091,9002,625000.0,900002,2017-08-01T00:00:00,2017-12-01T00:00:00
6519b27b-345b-40a8-a3fb-abc168567a80,EABPRJB7822576,MG'S,2017-08-03T00:00:00,3001,MG'S,1607,2091,9003,400000.0,900002,2017-12-01T00:00:00,2018-09-30T00:00:00
848a5895-405c-43ff-ac3c-1482a0dd4a9a,EABPRJB7822565,HOLIDAY FORD,2017-08-03T00:00:00,3007,HOLIDAY FORD,1871,2091,9002,110000.0,900002,2017-08-01T00:00:00,2019-05-01T00:00:00
de44e193-25a0-4d01-b983-d643abbe292c,EABPRJB7822223,QUEST LOGISTICS,2017-07-31T00:00:00,3007,WAL-MART,1607,2091,9002,90000.0,900002,2017-08-01T00:00:00,2017-10-01T00:00:00
fe7ba469-d280-46b0-99d9-98f789d817c3,EABPRJB7822010,DBAT SHERMAN,2017-07-27T00:00:00,3008,DBAT,1607,2091,9001,550000.0,900002,2017-08-01T00:00:00,2018-04-01T00:00:00
44d0018b-4fd7-40f8-9750-de4df384b2eb,EABPRJB7821649,SHERMAN COMMONS-EXPRESS PERSONNEL SERV.,2017-07-21T00:00:00,3001,SHERMAN COMMONS SHOPPING CENTER,1607,2091,9002,130000.0,900002,2017-08-01T00:00:00,2018-03-01T00:00:00
b6ab65fc-acbc-4ade-8166-cde6cc302831,EABPRJB7821018,SHERMAN COURTYARD PREMIER HOTEL,2017-07-13T00:00:00,3009,SHERMAN COURTYARD PREMIER HOTEL,1607,2091,9001,7000000.0,900002,2017-08-01T00:00:00,2018-08-01T00:00:00
8b32f2da-2d6c-47f7-89e7-78f088df01ac,EABPRJB7820666,CONCORD VILLAGE APARTMENTS,2017-07-07T00:00:00,3001,CONCORD VILLAGE APARTMENTS AND OFFICES,1607,2091,9001,376900.0,900002,2017-08-01T00:00:00,2018-06-01T00:00:00
38638b2e-2113-45af-ba42-78b0848116f0,EABPRJB7820469,EDWARD JONES - MABARY OFFICE,2017-07-05T00:00:00,3008,EDWARD JONES - MABARY OFFICE,1607,2091,9001,325000.0,900002,2017-08-01T00:00:00,2018-02-01T00:00:00
0d9c8b91-1e16-4b2f-9ca6-667c5d8fd995,EABPRJB7820467,DENISON GLASS,2017-07-05T00:00:00,3001,DENISON GLASS,443,2091,9001,950000.0,900002,2017-07-01T00:00:00,2017-12-01T00:00:00
65d2e49f-638a-4248-9227-6cb636519317,EABPRJB7820206,VAN ALSTYNE SHARED USE PATH,2017-06-29T00:00:00,3009,STP 2017(414)TAPS,1787,2091,9001,786605.0,900002,2017-10-01T00:00:00,2018-04-01T00:00:00
0bc19050-e9f6-4bbc-9fd1-42f54dba80f8,EABPRJB7820015,WAREHOUSE G - MAINTENANCE,2017-06-27T00:00:00,3009,ROYAL CASE WAREHOUSE G,1607,2091,9002,450000.0,900002,2017-06-01T00:00:00,2020-06-01T00:00:00
02995712-4368-4e0a-b933-c878dc985b1d,EABPRJB7820017,ARBUTHNOT,2017-06-27T00:00:00,3007,ARBUTHNOT,1742,2091,9001,150000.0,900002,2017-07-01T00:00:00,2018-02-01T00:00:00
f6979882-c976-4de2-96ce-34216ed59ce4,EABPRJB7819860,BOB UTTER FORD COLLISION CENTER REMODEL,2017-06-23T00:00:00,3007,BOB UTTER FORD COLLISION CENTER,1607,2091,9002,825000.0,900002,2017-07-01T00:00:00,2019-08-01T00:00:00
6f46eef0-a64e-40ee-81ef-709134517e0c,EABPRJB7819722,SHERMAN PUBLIC LIBRARY RENOVATION,2017-06-22T00:00:00,3007,SHERMAN PUBLIC LIBRARY,1607,2091,9002,1300000.0,900002,2017-07-01T00:00:00,2019-06-30T00:00:00
7a2d415f-3206-4f49-acda-fb7edbcd0dca,EABPRJB7819574,HCA - SHERMAN CIGNA TIMESHARE,2017-06-20T00:00:00,3007,TEXOMA MOB,443,2091,9002,175000.0,900002,2017-07-01T00:00:00,2017-09-01T00:00:00
7c86a42b-8a64-44d4-91b5-293e951e359c,EABPRJB7819169,"""""TO GO"""" ADDITION",2017-06-14T00:00:00,3007,TEXAS ROADHOUSE RESTAURANT,1607,2091,9003,80000.0,900002,2017-07-01T00:00:00,2017-11-01T00:00:00
f5b8afac-4801-4ed7-b20a-a11ae7383dfd,EABPRJB7819150,17003.KROGER 824 - SHERMAN,2017-06-13T00:00:00,3007,KROGER,1607,2091,9002,100000.0,900002,2017-07-01T00:00:00,2017-10-01T00:00:00
964e60d3-85b3-419f-8748-fa7ab49c8f6f,EABPRJB7819016,SHERMAN SNF,2017-06-12T00:00:00,3001,SHERMAN SKILLED NURSING FACILITY,1607,2091,9001,8000000.0,900002,2017-08-01T00:00:00,2018-08-01T00:00:00
03fd48cc-c095-4ad9-9b86-702ad243cf8d,EABPRJB7819066,"MCDONALDS WHITESBORO, TX",2017-06-12T00:00:00,3007,"MCDONALDS WHITESBORO, TX",1871,2091,9002,500000.0,900002,2017-06-01T00:00:00,2017-10-01T00:00:00
18264738-6d68-4069-85ad-00af17974c0e,EABPRJB7818967,SKYLINE RETAIL CENTER - SPECULATION,2017-06-10T00:00:00,3001,SKYLINE RETAIL CENTER,1607,2091,9001,500000.0,900002,2017-07-01T00:00:00,2017-12-01T00:00:00
3c5e2a19-3ff7-4ed3-b074-32faef0393d2,EABPRJB7818587,VAN ALSTYNE ES #1,2017-06-06T00:00:00,3001,ELEMENTARY SCHOOL #1,1787,2091,9002,370000.0,900002,2017-06-01T00:00:00,2018-08-01T00:00:00
858478a1-771c-4354-9b80-a7acc959087d,EABPRJB7818585,VAN ALSTYNE ES #2,2017-06-06T00:00:00,3001,ELEMENTARY SCHOOL #2,1787,2091,9001,23000000.0,900002,2017-07-01T00:00:00,2018-07-01T00:00:00
e80c89c6-d363-4c78-abd5-eb7338c409eb,EABPRJB7818136,GRAYSON COLLEGE DISTILLERY,2017-05-31T00:00:00,3001,GRAYSON COLLEGE DISTILLERY,443,2091,9001,645000.0,900002,2017-06-01T00:00:00,2018-03-01T00:00:00
