project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Park Lane Allergy and Asthma,TABS2025019318,The Pyramids at Park Lane,"9201 North Central Expressway Suite 230, Dallas, TX 75231",Dallas,6/15/2025,8/15/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation/Alteration of building.,"145,365 ft 2","BSF1 Pyramids OpCo, LLC","4849 Greenville Avenue Suite 1270, Dallas, Texas 75206",(214) 868-1389,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019318,,,,
Braniff Lofts,TABS2025019317,Braniff Lofts,"2801 Wycliff Ave, Dallas, TX 75219",Dallas,11/4/2025,3/13/2027,"$16,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of an existing, historic 6-story building to be turned into affordable, multi-family project with 48 units with office spaces on first floor and parking at grade.","58,000 ft 2",Braniff Lofts LP,"17304 Preston Road Suite 848, Dallas, Texas 75248",(607) 423-4437,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019317,"Line Design, LLC","805 Elm St., Dallas, Texas 75202",405-410-2894,
Gianvito Rossi at Northpark Center,TABS2025019306,Northpark Center,"8687 North Central Expressway, Suite 1314, Dallas, TX 75225",Dallas,6/16/2025,9/15/2025,"$650,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","interior build out of a 1655 sqft of retail space. located on the first level within the north park center building. proposed construction will include partition walls, mech, elec, and plumbing systems, millwork, finishes, lighting. ","1,655 ft 2",Glen L Jones,"8080 N Central Expressway Suite 1100, Dallas, Texas 75206",(214) 369-1234,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019306,HÄ Studio,"424 West End Ave, New York, New York 10024",469 774 7020,
4321 Ledbetter,TABS2025019301,4321 Ledbetter,"4321 Ledbetter Rd., Dallas, TX 75233",Dallas,6/15/2025,6/15/2026,"$5,657,500",New Construction,"This project is privately funded, on private land for private use.",Single story concrete tilt-wall speculative warehouse building.,"79,512 ft 2",ARCO ventures,"2445 McIver Lane Suite 110, Carrollton, Texas 75006",(469) 301-5599,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019301,,,,
Our Redeemer Lutheran Church and School Addition,TABS2025019293,Our Redeemer Lutheran Church and School,"7611 Park Ln, Dallas, TX 75225",Dallas,8/5/2025,8/5/2026,"$10,000,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Classroom Storm Shelter and Multipurpose Building Additions,"12,830 ft 2",Our Redeemer Lutheran Church and School,"7611 Park Ln, Dallas, Texas 75225",682-224-9211,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019293,,,,
Mockingbird Station DART Garage,TABS2025019287,Mockingbird Station DART Garage,"5465 East Mockingbird, Dallas, TX 75205",Dallas,10/1/2025,1/31/2027,"$27,000,000",New Construction,"This project is privately funded, on private land for private use.",Below-grade parking garage with entrance vestibule and DART employee crew room,"191,042 ft 2",Dallas Area Rapid Transit,"1401 Pacific Avenue, Dallas, Texas 75202",(214) 749-2633,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019287,GFF Design,"3030 Nowitzki Way Suite 400, Dallas, Texas 75219",(214) 303-1500,
Bank OZK Interior Office Finishout - Levels 19,TABS2025019271,23 Springs,"2323 Cedar Springs Rd, Dallas, TX 75201",Dallas,6/30/2025,11/1/2025,"$5,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior finish-out of a corporate interior office space (levels 19 only). 21,850 Approximate SF","21,850 ft 2","23 Springs, LP","5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2308,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019271,"HKS, Inc.","350 N Saint Paul St Suite 100, Dallas, Texas 75201",(214) 969-3310,Eric Digsby
Bank OZK Interior Office Finishout - Levels 19,TABS2025019270,23 Springs,"2323 Cedar Springs Rd, Dallas, TX 75201",Dallas,6/30/2025,11/1/2025,"$5,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior finish-out of a corporate interior office space (levels 19 only). 21,850 Approximate SF ","21,850 ft 2","23 Springs, LP","2323 Cedar Springs Rd., Dallas, Texas 75201",(972)-731-2308,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019270,HKS Inc,"350 N Saint Paul St, #100, Dallas, Texas 75201",(214) 969-3310,Eric Digsby
Spec Suite 825,TABS2025019265,Galleria Plaza,"4851 LBJ Freeway, Floor 10, Dallas, TX 75244",Dallas,6/1/2025,9/1/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation/Alteration of building.,"192,093 ft 2","MC 4851 JBJ, LLC","4851 LBJ Freeway, Floor 10, Dallas, Texas 75244",(214) 256-7100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019265,,,,
Methodist Vascular Specialists Expansion- Dallas,TABS2025019253,Methodist Dallas Medical Center - Pavilion II,"221 W. Colorado Blvd. Suite #728, Dallas, TX 75203",Dallas,6/16/2025,8/4/2025,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Combination of two suites into one and alterations to existing layout. Work is being performed in an existing medical office building.,"3,080 ft 2",Methodist Health System,"403 W. Campbell Rd. Suite #205, Richardson, Texas 75080",(469) 204-6704,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019253,Lincoln Property Company,"8140 Walnut Hill Ln. Suite #700 / Mailbox #8, Dallas, Texas 75231",(214) 461-2305,
Birch - Grand Prairie Retail,TABS2025019247,Grand Prairie Retail,"3705 State Highway 161, Grand Prairie, TX 75052",Dallas,7/24/2025,3/25/2026,"$5,200,000",New Construction,"This project is privately funded, on private land for private use.","Two separate single story cold, wet, dark retail shell buildings","22,000 ft 2",Rise Up Venture,"957 Park Ridge Drive., Allen, Texas 75013",(847) 471-7716,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019247,,,,
Planet Fitness Remodel-12th Street,TABS2025019240,Planet Fitness-12th Street,"912 W 12th St Suite 101, Dallas, TX 75208",Dallas,6/25/2025,8/15/2025,"$435,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior remodel of existing Planet Fitness gym/fitness center,"20,000 ft 2","The Grocers Supply Co, Inc","PO Box 14200, Houston, Texas 77221",(978) 443-8983,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019240,,,,
McDonald's (42-0358) 2197 W Northwest Hwy,TABS2025019231,McDonald's USA,"2197 W Northwest Hwy, Dallas, TX 75220",Dallas,9/1/2025,10/13/2025,"$750,000",New Construction,"This project is privately funded, on private land for private use.",A New McDonald's Restaurant Building,"3,904 ft 2",McDonald's,"110 N. Carpenter Street, Chicago, Illinois 60607",(832) 656-5765,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019231,Castles Design Group,"3801 Kirby Drive, Suite 600, Houston, Texas 77098",(713) 664-7974,
