project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,project_url,design_name,design_address,design_phone,tenant_name
Spec Office A.2,TABS2025010459,"Core Logistics, Building 1","4661 Lawnview Avenue, Suite 250, Dallas, TX 75227",Dallas,5/1/2025,10/1/2025,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement of existing shell building.  3,204 sf.","3,204 ft 2","CHIPT Dallas Lawnview, LP","3819 Maple Avenue, Dallas, Texas 75219",(214) 770-4141,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010459,Azimuth Architecture,"10228 E Northwest Hwy, Box #66, Dallas, Texas 75238",(214) 261-9060,
Spec Office A.1,TABS2025010458,"Core Logistics, Building 1","4661 Lawnview Avenue, Suite 100, Dallas, TX 75227",Dallas,5/1/2025,10/1/2025,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement of existing shell building. 3,204 sf.","3,204 ft 2","CHIPT Dallas Lawnview, LP","3819 Maple Avenue, Dallas, Texas 75219",(214) 770-4141,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010458,Azimuth Architecture,"10228 E Northwest Hwy, Box #66, Dallas, Texas 75238",(214) 261-9060,
Iron Point Partners,TABS2025010452,8333 Douglas,"8333 Douglas Ave, Suite 650, Dallas, TX 75225",Dallas,1/31/2025,4/30/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","3,150 SF of tenant improvement.","3,150 ft 2","Douglas Center - HP, LP","8333 Douglas Ave., Suite 200, Dallas, Texas 75225",(214) 369-7287,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010452,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
Skybox - Lancaster 1 Initial Improvements,TABS2025010445,Building 1,"2401 South Dallas Ave., Lancaster, TX 75146",Dallas,3/1/2025,5/1/2026,"$214,295,000",New Construction,"This project is privately funded, on private land for private use.","Interior Improvements to an existing, 270,900 SF Data Center Shell building. Scope will include finish walls / ceilings / floors for the use as a Data Center Building.","270,900 ft 2","Lancaster Data Center Campus, LP","5820 W. Northwest Highway, Suite 200, Dallas, Texas 75225",214-334-2862,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010445,Corgan,"401 N. Houston St., Dallas, Texas 75202",214.748.2000,
Smoothie King & Peach Cobbler Factory,TABS2025010440,DFW International Airport Terminal D,"DFW Inter Airport Terminal D, 240N D-3-SV101, Fort Worth, TX 75261",Dallas,3/24/2025,8/22/2025,"$65,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of existing Pinkberry to Smoothie King, scope includes new front counter millwork and finishes, new paint, new pendant lights. No changes to flooring, existing ceiling to be repainted",722 ft 2,Dallas Fort Worth International Airport,"2400 Aviation Drive, Dallas Texas 75261, Fortworth, Texas 75261",(972) 973-5696,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010440,eStudio architecture,"1824 Spring St, Houston, Texas 77007",(713) 433-5000,Ray Mickens
Elevate Downsize,TABS2025010430,Spectrum Center,"5080 Spectrum Drive, Suite 200, Addison, TX 75001",Dallas,1/31/2025,2/28/2025,"$115,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","2,215 SF of renovation related to downsize.","2,215 ft 2",Spectrum Drive Owner LLC,"5080 Spectrum Drive, Addison, Texas 75001",(972) 490-6200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010430,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,
Sonic Healthcare,TABS2025010416,Cushman & Wakefield,"2626 Cole Avenue, Dallas, TX 75204",Dallas,1/27/2025,7/1/2025,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of a 15,000/SF space on level 9 of this pre-existing building into office spaces. ","15,000 ft 2","Talon 2626 Cole, LLC","929 - 108th Avenue NE, Suite 1510, Bellevue, Washington 98004",(214) 971-8776,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010416,Corgan,"401 N Houston Street, Dallas, Texas 75202",(214) 684-2148,
Presbyterian Hospital of Dallas Garage 10 Overbuild,TABS2025010394,Presbyterian Hospital of Dallas,"8200 Walnut Hill Lane, Dallas, TX 75231",Dallas,2/28/2025,2/28/2026,"$18,500,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","adding 2 levels of parking on top of an existing parking deck. total area is 180,000 sf","180,000 ft 2",Texas Health Resources,"612 E. Lamar Blvd, Arlington, Texas 76011",214-345-6210,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010394,"HKS, Inc.","350 N St. Paul St STE 100, Dallas, Texas 75201",214-969-5599,
Tenant Improvement Chick-Fil_A #03904 Love Field,TABS2025010391,Chick-Fil-A,"3040 W Mockingbird Lane, Dallas, TX 75235",Dallas,3/10/2025,6/16/2025,"$1,825,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",extend length of 2nd drive-thru lane; add Ordering Canopy; replace delivery canopy; remove (e) patio & canopy; add new patio and canopy; add trash enclosure; add Tormax door & 2 team member doors; interior remodeling; Civil under separate submittal,"4,928 ft 2",Chick-Fill-A,"5200 Buffington Road, Atlanta, Georgia 30349",(404) 308-0570,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010391,Little Diversified ArchitecturalConsultingt,"1300 Dove Street Suite 100 Suite 100, Newport Beach, California 92660",(949) 698-1401,
Presbyterian Hospital of Dallas ED Refresh,TABS2025010389,Presbyterian Hospital of Dallas,"8200 Walnut Hill Lane, Dallas, TX 75231",Dallas,3/28/2025,9/25/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","replace finishes in existing emergency department. total area is 12,000 sf","12,000 ft 2",Texas Health Resources,"612 E. Lamar Blvd, Arlington, Texas 76011",214-345-6210,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010389,"HKS, Inc.","350 N St. Paul St STE 100, Dallas, Texas 75201",214-969-5599,
KAI Office Renovation,TABS2025010383,"Riverside Commons, Building #4","5010 Riverside Dr., Suite 250, Irving, TX 75039",Dallas,2/3/2025,4/14/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.", Interior Office Remodel,"3,750 ft 2",Wolverine Interests,"Knoll Trail Dr., Suite 210 5020 Riverside Drive, Suite 150 Irving, TX 75039, Dallas, Texas 75248",972-556-2291,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010383,KAI Design,"5010 Riverside Dr., Suite 250, Irving, Texas 75039",214.742.0400,
4th Floor Speculative Suites,TABS2025010379,Bluffview Tower West,"3860 W Northwest Hwy, Dallas, TX 75220",Dallas,1/27/2025,6/1/2025,"$1,300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvements,"15,299 ft 2",PREF Bluffview Towers,"900 W Bethany Drive Suite 110, Allen, Texas 7503",(972) 437-2444,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010379,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,
Site Development and Addition,TABS2025010378,Main Building Addition,"1745 n country club road, Garland, TX 75040",Dallas,2/1/2025,12/1/2025,"$250,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Addition to building and site development (additional AC area=2436 sq ft),"2,436 ft 2",Cha Yoo Seok,"1502 concord drive, Richardson, Texas 75081",(214) 734-6012,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010378,AJ Engineering services llc,"8500 N stemmons fwy suite 4006, Dallas, Texas 75247",(469) 432-6093,
University Hills Single-Family Development,TABS2025010373,University Hills Single-Family Development,"7915 S Lancaster Rd, Dallas, TX 75241",Dallas,12/1/2024,7/31/2026,"$1,781,750",New Construction,"This project is privately funded, on private land for private use.","Single-family development including paving, public water and wastewater infrastructure, and storm drainage facilities (1667760 SF).","1,667,760 ft 2",VM Fund 1 LLC,"1800 Valley View Ln, Suite 316, Farmers Branch, Texas 75234",(469) 878-9038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010373,KFM Engineering & Design,"3501 Olympus Blvd, Suite 100, Dallas, Texas 75019",(469) 899-0536,
Western Linens,TABS2025010366,Western Linens,"11220 Harry Hines Blvd, Dallas, TX 75229",Dallas,2/15/2025,5/15/2025,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",Build 40 KS SFT Metal Building for Warehouse and Retail,"40,000 ft 2",Kanan Investments,"4424 Red Bard Dr., Richardson, Texas 75220",(817) 987-7212,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010366,B&B Design Studio LLC,"3400 McMillian Rd, Wylie, Texas 75098",940-733-4995,
Compass Data,TABS2025010362,Fourteen555,"14555 North Dallas Parkway Suite 100, Dallas, TX 75254",Dallas,1/27/2025,6/2/2025,"$788,003",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Office Renovation,"7,573 ft 2",Cawley Partners,"16400 Dallas Parkway Suite 150, Dallas, Texas 75248",(214) 546-6046,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010362,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, Texas 75080",(469) 804-2400,
Compass Data,TABS2025010361,Fourteen555,"14555 North Dallas Parkway Suite 220, Dallas, TX 75254",Dallas,1/27/2025,6/2/2025,"$311,997",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"7,573 ft 2",Cawley Partners,"16400 Dallas Parkway Suite 150, Dallas, Texas 75248",(214) 546-6046,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025010361,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, Texas 75080",(469) 804-2400,
